Year,State,Topic,Mortality,Gender,Race,
2017,ND,Heart Disease Mortality,794.6,Male,American Indian and Alaskan Native,
2017,TN,Heart Disease Mortality,793.3,Male,Black,
2017,MS,Heart Disease Mortality,792.1,Male,Black,
2017,VA,Heart Disease Mortality,790.5,Male,White,
2017,WI,Heart Disease Mortality,790.5,Male,American Indian and Alaskan Native,
2017,OK,Heart Disease Mortality,790.4,Male,American Indian and Alaskan Native,
2017,MI,Heart Disease Mortality,788.4,Male,Black,
2017,ND,Heart Disease Mortality,788.2,Male,American Indian and Alaskan Native,
2017,WI,Heart Disease Mortality,787.1,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,786.9,Male,Black,
2017,SC,Heart Disease Mortality,786.5,Male,Black,
2017,ND,Heart Disease Mortality,786,Male,American Indian and Alaskan Native,
2017,OH,Heart Disease Mortality,785.7,Male,Black,
2017,TX,Heart Disease Mortality,784.8,Male,White,
2017,AL,Heart Disease Mortality,784.7,Male,White,
2017,ND,Heart Disease Mortality,783.2,Male,American Indian and Alaskan Native,
2017,GU,Heart Disease Mortality,782.4,Male,Overall,
2017,GU,Heart Disease Mortality,782.4,Male,Overall,
2017,WI,Heart Disease Mortality,781.3,Male,American Indian and Alaskan Native,
2017,MS,Heart Disease Mortality,780.9,Male,Overall,
2017,VA,Heart Disease Mortality,780.5,Male,Overall,
2017,IN,Heart Disease Mortality,779.7,Male,Black,
2017,ND,Heart Disease Mortality,779.3,Male,American Indian and Alaskan Native,
2017,MS,Heart Disease Mortality,779,Male,Black,
2017,GA,Heart Disease Mortality,777.5,Male,Black,
2017,OK,Heart Disease Mortality,776.8,Male,American Indian and Alaskan Native,
2017,AR,Heart Disease Mortality,775.8,Male,White,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,346.1,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,290,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,291.3,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,376.2,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,326.8,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,145.5,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,260.9,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,342.1,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,467.2,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,350.7,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,403.6,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,322.3,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,350.1,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,312.2,Female,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,261.2,Overall,Overall,
2017,OK,Heart Disease Mortality,775.7,Male,American Indian and Alaskan Native,
2017,AK,Heart Disease Mortality,190.2,Female,Overall,
2017,AK,Heart Disease Mortality,245.6,Overall,White,
2017,OK,Heart Disease Mortality,775.1,Male,Black,
2017,AK,Heart Disease Mortality,176.8,Female,White,
2017,AK,Heart Disease Mortality,301.9,Overall,Black,
2017,TN,Heart Disease Mortality,774.5,Male,White,
2017,AK,Heart Disease Mortality,212.6,Female,Black,
2017,AK,Heart Disease Mortality,172.7,Overall,Hispanic,
2017,TN,Heart Disease Mortality,774.5,Male,Black,
2017,AK,Heart Disease Mortality,146.1,Female,Hispanic,
2017,LA,Heart Disease Mortality,774.3,Male,Black,
2017,AK,Heart Disease Mortality,85.4,Female,Asian and Pacific Islander,
2017,AK,Heart Disease Mortality,434.7,Overall,American Indian and Alaskan Native,
2017,TN,Heart Disease Mortality,774.2,Male,Black,
2017,AK,Heart Disease Mortality,326.2,Female,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,388.7,Overall,Overall,
2017,AL,Heart Disease Mortality,362.6,Overall,Overall,
2017,AL,Heart Disease Mortality,444.3,Overall,Overall,
2017,AL,Heart Disease Mortality,491.8,Overall,Overall,
2017,AL,Heart Disease Mortality,437.9,Overall,Overall,
2017,AL,Heart Disease Mortality,456.3,Overall,Overall,
2017,AL,Heart Disease Mortality,456.4,Overall,Overall,
2017,AL,Heart Disease Mortality,630.3,Overall,Overall,
2017,AL,Heart Disease Mortality,366.8,Overall,Overall,
2017,AL,Heart Disease Mortality,442.1,Overall,Overall,
2017,AL,Heart Disease Mortality,522.4,Overall,Overall,
2017,AL,Heart Disease Mortality,548.3,Overall,Overall,
2017,AL,Heart Disease Mortality,472.4,Overall,Overall,
2017,AL,Heart Disease Mortality,521.6,Overall,Overall,
2017,AL,Heart Disease Mortality,557.8,Overall,Overall,
2017,AL,Heart Disease Mortality,473.3,Overall,Overall,
2017,AL,Heart Disease Mortality,454.1,Overall,Overall,
2017,AL,Heart Disease Mortality,436.3,Overall,Overall,
2017,AL,Heart Disease Mortality,472.5,Overall,Overall,
2017,AL,Heart Disease Mortality,493.3,Overall,Overall,
2017,AL,Heart Disease Mortality,458.1,Overall,Overall,
2017,AL,Heart Disease Mortality,507.6,Overall,Overall,
2017,AL,Heart Disease Mortality,420.2,Overall,Overall,
2017,AL,Heart Disease Mortality,614.8,Overall,Overall,
2017,AL,Heart Disease Mortality,487.8,Overall,Overall,
2017,AL,Heart Disease Mortality,452,Overall,Overall,
2017,AL,Heart Disease Mortality,421.6,Overall,Overall,
2017,AL,Heart Disease Mortality,531.9,Overall,Overall,
2017,AL,Heart Disease Mortality,495.5,Overall,Overall,
2017,AL,Heart Disease Mortality,472.1,Overall,Overall,
2017,AL,Heart Disease Mortality,455.3,Overall,Overall,
2017,AL,Heart Disease Mortality,504.7,Overall,Overall,
2017,AL,Heart Disease Mortality,500.2,Overall,Overall,
2017,AL,Heart Disease Mortality,409.8,Overall,Overall,
2017,AL,Heart Disease Mortality,363.3,Overall,Overall,
2017,AL,Heart Disease Mortality,523.4,Overall,Overall,
2017,AL,Heart Disease Mortality,369.8,Overall,Overall,
2017,AL,Heart Disease Mortality,439.9,Overall,Overall,
2017,AL,Heart Disease Mortality,399.4,Overall,Overall,
2017,AL,Heart Disease Mortality,479.4,Overall,Overall,
2017,AL,Heart Disease Mortality,318.8,Overall,Overall,
2017,AL,Heart Disease Mortality,423.3,Overall,Overall,
2017,AL,Heart Disease Mortality,392,Overall,Overall,
2017,AL,Heart Disease Mortality,537.9,Overall,Overall,
2017,AL,Heart Disease Mortality,385.9,Overall,Overall,
2017,AL,Heart Disease Mortality,611.7,Overall,Overall,
2017,AL,Heart Disease Mortality,553.3,Overall,Overall,
2017,AL,Heart Disease Mortality,467.9,Overall,Overall,
2017,AL,Heart Disease Mortality,446.3,Overall,Overall,
2017,AL,Heart Disease Mortality,386.7,Overall,Overall,
2017,AL,Heart Disease Mortality,329,Overall,Overall,
2017,AL,Heart Disease Mortality,470.3,Overall,Overall,
2017,AL,Heart Disease Mortality,513.7,Overall,Overall,
2017,AL,Heart Disease Mortality,453,Overall,Overall,
2017,AL,Heart Disease Mortality,419.6,Overall,Overall,
2017,AL,Heart Disease Mortality,569.8,Overall,Overall,
2017,AL,Heart Disease Mortality,400.8,Overall,Overall,
2017,AL,Heart Disease Mortality,435.3,Overall,Overall,
2017,AL,Heart Disease Mortality,299.9,Overall,Overall,
2017,AL,Heart Disease Mortality,434.6,Overall,Overall,
2017,AL,Heart Disease Mortality,513.1,Overall,Overall,
2017,AL,Heart Disease Mortality,460.1,Overall,Overall,
2017,AL,Heart Disease Mortality,449.2,Overall,Overall,
2017,AL,Heart Disease Mortality,769,Overall,Overall,
2017,AL,Heart Disease Mortality,427.8,Overall,Overall,
2017,AL,Heart Disease Mortality,547.1,Overall,Overall,
2017,AL,Heart Disease Mortality,451.7,Overall,Overall,
2017,MS,Heart Disease Mortality,774.1,Male,Black,
2017,MS,Heart Disease Mortality,771.7,Male,White,
2017,OK,Heart Disease Mortality,771.3,Male,White,
2017,KS,Heart Disease Mortality,770,Male,Black,
2017,CA,Heart Disease Mortality,769,Male,American Indian and Alaskan Native,
2017,TN,Heart Disease Mortality,768.9,Male,Black,
2017,VA,Heart Disease Mortality,768.3,Male,White,
2017,OK,Heart Disease Mortality,766.8,Male,American Indian and Alaskan Native,
2017,OK,Heart Disease Mortality,766.3,Male,American Indian and Alaskan Native,
2017,TN,Heart Disease Mortality,766.1,Male,Black,
2017,PA,Heart Disease Mortality,765.7,Male,Black,
2017,GA,Heart Disease Mortality,765.6,Male,Black,
2017,WV,Heart Disease Mortality,765.2,Male,Black,
2017,TX,Heart Disease Mortality,764.7,Male,Black,
2017,LA,Heart Disease Mortality,764.3,Male,Black,
2017,TX,Heart Disease Mortality,762.3,Male,Black,
2017,KY,Heart Disease Mortality,762,Male,Overall,
2017,AL,Heart Disease Mortality,761.9,Male,Black,
2017,LA,Heart Disease Mortality,761.8,Male,Black,
2017,GA,Heart Disease Mortality,761.1,Male,Black,
2017,OK,Heart Disease Mortality,761,Male,American Indian and Alaskan Native,
2017,MS,Heart Disease Mortality,760.8,Male,White,
2017,VA,Heart Disease Mortality,760.8,Male,White,
2017,MS,Heart Disease Mortality,760.7,Male,Overall,
2017,MO,Heart Disease Mortality,760.5,Male,White,
2017,AL,Heart Disease Mortality,760.2,Male,Overall,
2017,TX,Heart Disease Mortality,758.9,Male,Overall,
2017,OK,Heart Disease Mortality,758.4,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,758.1,Male,Black,
2017,WI,Heart Disease Mortality,757.9,Male,American Indian and Alaskan Native,
2017,WV,Heart Disease Mortality,757.6,Male,Black,
2017,TX,Heart Disease Mortality,757,Male,Hispanic,
2017,LA,Heart Disease Mortality,756.8,Male,Black,
2017,AL,Heart Disease Mortality,756.1,Male,Black,
2017,AR,Heart Disease Mortality,756,Male,Black,
2017,LA,Heart Disease Mortality,755.8,Male,Black,
2017,TN,Heart Disease Mortality,755.8,Male,Black,
2017,OK,Heart Disease Mortality,755.4,Male,Overall,
2017,FL,Heart Disease Mortality,755.3,Male,Black,
2017,ND,Heart Disease Mortality,755.2,Male,American Indian and Alaskan Native,
2017,GA,Heart Disease Mortality,754.6,Male,Overall,
2017,LA,Heart Disease Mortality,754,Male,Overall,
2017,OK,Heart Disease Mortality,753.6,Male,American Indian and Alaskan Native,
2017,VA,Heart Disease Mortality,753.6,Male,Black,
2017,TX,Heart Disease Mortality,752.8,Male,Black,
2017,VA,Heart Disease Mortality,752.4,Male,Black,
2017,AL,Heart Disease Mortality,750.6,Male,Overall,
2017,AL,Heart Disease Mortality,750.5,Male,Black,
2017,TN,Heart Disease Mortality,750.1,Male,Overall,
2017,OK,Heart Disease Mortality,749.8,Male,American Indian and Alaskan Native,
2017,KY,Heart Disease Mortality,749.6,Male,Black,
2017,LA,Heart Disease Mortality,749.3,Male,Black,
2017,SC,Heart Disease Mortality,749.1,Male,Black,
2017,LA,Heart Disease Mortality,748,Male,Overall,
2017,MS,Heart Disease Mortality,747.5,Male,Black,
2017,KY,Heart Disease Mortality,747.4,Male,White,
2017,IN,Heart Disease Mortality,747,Male,Black,
2017,SC,Heart Disease Mortality,746.7,Male,Black,
2017,TX,Heart Disease Mortality,746.3,Male,Black,
2017,TN,Heart Disease Mortality,745.8,Male,Black,
2017,OK,Heart Disease Mortality,745.1,Male,American Indian and Alaskan Native,
2017,CO,Heart Disease Mortality,744.7,Male,American Indian and Alaskan Native,
2017,TN,Heart Disease Mortality,744.6,Male,White,
2017,MS,Heart Disease Mortality,744.5,Male,Overall,
2017,MT,Heart Disease Mortality,744,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,743.4,Male,Black,
2017,OK,Heart Disease Mortality,743.1,Male,American Indian and Alaskan Native,
2017,AL,Heart Disease Mortality,319.8,Female,Overall,
2017,AL,Heart Disease Mortality,272.9,Female,Overall,
2017,AL,Heart Disease Mortality,342.8,Female,Overall,
2017,AL,Heart Disease Mortality,354.5,Female,Overall,
2017,AL,Heart Disease Mortality,375.8,Female,Overall,
2017,AL,Heart Disease Mortality,326,Female,Overall,
2017,AL,Heart Disease Mortality,357.8,Female,Overall,
2017,AL,Heart Disease Mortality,524.4,Female,Overall,
2017,AL,Heart Disease Mortality,282.4,Female,Overall,
2017,AL,Heart Disease Mortality,353.9,Female,Overall,
2017,AL,Heart Disease Mortality,428.1,Female,Overall,
2017,AL,Heart Disease Mortality,423.3,Female,Overall,
2017,AL,Heart Disease Mortality,371.7,Female,Overall,
2017,AL,Heart Disease Mortality,432.7,Female,Overall,
2017,AL,Heart Disease Mortality,422.5,Female,Overall,
2017,AL,Heart Disease Mortality,368.3,Female,Overall,
2017,AL,Heart Disease Mortality,343.6,Female,Overall,
2017,AL,Heart Disease Mortality,364,Female,Overall,
2017,AL,Heart Disease Mortality,381.9,Female,Overall,
2017,AL,Heart Disease Mortality,385.2,Female,Overall,
2017,AL,Heart Disease Mortality,305.5,Female,Overall,
2017,AL,Heart Disease Mortality,416.8,Female,Overall,
2017,AL,Heart Disease Mortality,366.7,Female,Overall,
2017,AL,Heart Disease Mortality,517.4,Female,Overall,
2017,AL,Heart Disease Mortality,411.5,Female,Overall,
2017,AL,Heart Disease Mortality,368.5,Female,Overall,
2017,AL,Heart Disease Mortality,330.8,Female,Overall,
2017,AL,Heart Disease Mortality,441.5,Female,Overall,
2017,AL,Heart Disease Mortality,380.6,Female,Overall,
2017,AL,Heart Disease Mortality,383.7,Female,Overall,
2017,AL,Heart Disease Mortality,364.6,Female,Overall,
2017,AL,Heart Disease Mortality,395.9,Female,Overall,
2017,AL,Heart Disease Mortality,369.2,Female,Overall,
2017,AL,Heart Disease Mortality,305.7,Female,Overall,
2017,AL,Heart Disease Mortality,260.8,Female,Overall,
2017,AL,Heart Disease Mortality,395.3,Female,Overall,
2017,AL,Heart Disease Mortality,286.2,Female,Overall,
2017,AL,Heart Disease Mortality,343.6,Female,Overall,
2017,AL,Heart Disease Mortality,306.3,Female,Overall,
2017,AL,Heart Disease Mortality,377.9,Female,Overall,
2017,AL,Heart Disease Mortality,255.8,Female,Overall,
2017,AL,Heart Disease Mortality,350,Female,Overall,
2017,AL,Heart Disease Mortality,304.9,Female,Overall,
2017,AL,Heart Disease Mortality,345.6,Female,Overall,
2017,AL,Heart Disease Mortality,294.1,Female,Overall,
2017,AL,Heart Disease Mortality,477.5,Female,Overall,
2017,AL,Heart Disease Mortality,450.4,Female,Overall,
2017,AL,Heart Disease Mortality,363.6,Female,Overall,
2017,AL,Heart Disease Mortality,345.5,Female,Overall,
2017,AL,Heart Disease Mortality,313.5,Female,Overall,
2017,AL,Heart Disease Mortality,263,Female,Overall,
2017,AL,Heart Disease Mortality,369.2,Female,Overall,
2017,AL,Heart Disease Mortality,373.1,Female,Overall,
2017,AL,Heart Disease Mortality,395.3,Female,Overall,
2017,AL,Heart Disease Mortality,312.2,Female,Overall,
2017,AL,Heart Disease Mortality,453.5,Female,Overall,
2017,AL,Heart Disease Mortality,325.8,Female,Overall,
2017,AL,Heart Disease Mortality,322.4,Female,Overall,
2017,AL,Heart Disease Mortality,229.6,Female,Overall,
2017,AL,Heart Disease Mortality,345.4,Female,Overall,
2017,AL,Heart Disease Mortality,424.6,Female,Overall,
2017,AL,Heart Disease Mortality,404,Female,Overall,
2017,AL,Heart Disease Mortality,369.1,Female,Overall,
2017,AL,Heart Disease Mortality,648.7,Female,Overall,
2017,AL,Heart Disease Mortality,359.5,Female,Overall,
2017,AL,Heart Disease Mortality,410.5,Female,Overall,
2017,AL,Heart Disease Mortality,390.5,Female,Overall,
2017,AL,Heart Disease Mortality,388.9,Overall,White,
2017,AL,Heart Disease Mortality,365.7,Overall,White,
2017,AL,Heart Disease Mortality,423,Overall,White,
2017,AL,Heart Disease Mortality,482.7,Overall,White,
2017,AL,Heart Disease Mortality,458.6,Overall,White,
2017,AL,Heart Disease Mortality,430.7,Overall,White,
2017,AL,Heart Disease Mortality,450.5,Overall,White,
2017,AL,Heart Disease Mortality,643.4,Overall,White,
2017,AL,Heart Disease Mortality,372.8,Overall,White,
2017,AL,Heart Disease Mortality,453.5,Overall,White,
2017,AL,Heart Disease Mortality,531,Overall,White,
2017,AL,Heart Disease Mortality,486.9,Overall,White,
2017,AL,Heart Disease Mortality,404.9,Overall,White,
2017,AL,Heart Disease Mortality,511.3,Overall,White,
2017,AL,Heart Disease Mortality,561.2,Overall,White,
2017,AL,Heart Disease Mortality,460.2,Overall,White,
2017,AL,Heart Disease Mortality,449.8,Overall,White,
2017,AL,Heart Disease Mortality,447.5,Overall,White,
2017,AL,Heart Disease Mortality,485,Overall,White,
2017,AL,Heart Disease Mortality,497.8,Overall,White,
2017,AL,Heart Disease Mortality,471.4,Overall,White,
2017,AL,Heart Disease Mortality,519.1,Overall,White,
2017,AL,Heart Disease Mortality,402.6,Overall,White,
2017,AL,Heart Disease Mortality,506,Overall,White,
2017,AL,Heart Disease Mortality,504.7,Overall,White,
2017,AL,Heart Disease Mortality,452.1,Overall,White,
2017,AL,Heart Disease Mortality,424.8,Overall,White,
2017,AL,Heart Disease Mortality,536.9,Overall,White,
2017,AL,Heart Disease Mortality,501.1,Overall,White,
2017,AL,Heart Disease Mortality,484.7,Overall,White,
2017,AL,Heart Disease Mortality,449.6,Overall,White,
2017,AL,Heart Disease Mortality,433.3,Overall,White,
2017,AL,Heart Disease Mortality,448.4,Overall,White,
2017,AL,Heart Disease Mortality,384.5,Overall,White,
2017,AL,Heart Disease Mortality,358.6,Overall,White,
2017,AL,Heart Disease Mortality,536.2,Overall,White,
